Species,Collection_Date,Count
Changjiang picorna-like virus 11,2014.0,2
Changjiang picorna-like virus 12,2014.0,2
Changjiang picorna-like virus 13,2014.0,2
Changjiang picorna-like virus 14,2014.0,2
Changjiang narna-like virus 4,2014.0,2
Changjiang picorna-like virus 15,2014.0,2
Changjiang picorna-like virus 17,2014.0,1
Changjiang picorna-like virus 2,2014.0,2
Changjiang picorna-like virus 3,2014.0,2
Changjiang picorna-like virus 4,2014.0,2
Changjiang picorna-like virus 5,2014.0,2
Changjiang picorna-like virus 6,2014.0,2
Changjiang picorna-like virus 7,2014.0,2
Changjiang picorna-like virus 8,2014.0,2
Changjiang picorna-like virus 16,2014.0,2
Changjiang narna-like virus 3,2014.0,3
Changjiang narna-like virus 2,2014.0,2
Changjiang narna-like virus 1,2014.0,2
Human mastadenovirus C,2014.0,303
Chandipura vesiculovirus,2014.0,1
Alphacoronavirus sp.,2014.0,36
Pan troglodytes verus polyomavirus 9,2014.0,1
Changjiang Jingmen-like virus,2014.0,2
Changjiang astro-like virus,2014.0,2
Changjiang crawfish virus 1,2014.0,2
Changjiang crawfish virus 2,2014.0,2
Changjiang crawfish virus 3,2014.0,2
Changjiang crawfish virus 4,2014.0,2
Changjiang crawfish virus 5,2014.0,2
Changjiang crawfish virus 6,2014.0,2
Changjiang crawfish virus 7,2014.0,2
Changjiang hepe-like virus 1,2014.0,2
Changjiang levi-like virus 1,2014.0,1
Changjiang levi-like virus 2,2014.0,1
Darwin bee virus 8,2014.0,1
Human mastadenovirus B,2014.0,215
Changjiang levi-like virus 3,2014.0,1
Changjiang picorna-like virus 9,2014.0,2
Darwin betaflexivirus 1,2014.0,1
Changjiang polero-like virus 1,2014.0,2
Changjiang sobemo-like virus 2,2014.0,2
Changjiang zhaovirus-like virus 1,2014.0,2
Human immunodeficiency virus 2,2014.0,84
Changping earthworm virus 2,2014.0,4
Chapparvovirus sp.,2014.0,2
Shahe picorna-like virus 9,2014.0,1
Human immunodeficiency virus 1,2014.0,33318
Charbydis crab nudivirus 1,2014.0,1
Charbydis crab nudivirus 2,2014.0,1
Changjiang tombus-like virus 9,2014.0,2
Turkey astrovirus,2014.0,1
Chayote yellow mosaic virus,2014.0,9
Chelonid alphaherpesvirus 5,2014.0,8
Panax notoginseng virus A,2014.0,4
Darwin bee virus 7,2014.0,1
Chelsea phlebo-like virus,2014.0,1
Chequa iflavirus,2014.0,2
Cherax quadricarinatus iridovirus,2014.0,2
Cherry associated luteovirus,2014.0,2
Charybnivirus 1,2014.0,2
Changjiang tombus-like virus 8,2014.0,2
Changjiang tombus-like virus 7,2014.0,2
Changjiang tombus-like virus 6,2014.0,2
Changjiang tombus-like virus 1,2014.0,2
Changjiang tombus-like virus 10,2014.0,2
Changjiang tombus-like virus 11,2014.0,2
Human mastadenovirus A,2014.0,5
Changjiang tombus-like virus 12,2014.0,2
Changjiang tombus-like virus 13,2014.0,1
Changjiang tombus-like virus 14,2014.0,2
Changjiang tombus-like virus 15,2014.0,2
Changjiang tombus-like virus 16,2014.0,2
Changjiang tombus-like virus 17,2014.0,2
Changjiang tombus-like virus 18,2014.0,2
Changjiang tombus-like virus 19,2014.0,2
Changjiang tombus-like virus 2,2014.0,2
Changjiang tombus-like virus 20,2014.0,2
Changjiang tombus-like virus 21,2014.0,2
Changjiang tombus-like virus 22,2014.0,2
Changjiang tombus-like virus 3,2014.0,2
Changjiang tombus-like virus 4,2014.0,2
Changjiang tombus-like virus 5,2014.0,2
Changjiang sobemo-like virus 1,2014.0,2
Chaetoceros tenuissimus RNA virus sp.,2014.0,11
Chaetoceros tenuissimus DNA virus sp.,2014.0,14
Chaetoceros setoensis RNA virus sp.,2014.0,8
Euphorbia yellow mosaic virus,2014.0,68
Acyrthosiphon pisum virus,2014.0,1
Human polyomavirus 2,2014.0,35
Cassava virus X,2014.0,3
Cassia mild mosaic virus,2014.0,1
Castlerea virus,2014.0,11
Tursiops aduncus papillomavirus,2014.0,1
Cataraqui virus,2014.0,20
Cassava common mosaic virus,2014.0,20
Turrinivirus 1,2014.0,2
Pepper veinal mottle virus,2014.0,10
Human polyomavirus 1,2014.0,60
Deer mastadenovirus B,2014.0,2
Catovirus CTV1,2014.0,2
Turnip yellows virus associated RNA,2014.0,2
Decronivirus 1,2014.0,2
Human picobirnavirus,2014.0,1
Caudovirales sp.,2014.0,26
Piscine myocarditis-like virus,2014.0,2
Paguronivirus 1,2014.0,2
Cassava brown streak virus,2014.0,32
Human polyomavirus 4,2014.0,15
Carrot mottle virus,2014.0,1
Pepper yellow dwarf virus - Mexico,2014.0,2
Human respirovirus 1,2014.0,21
Tylonycteris bat coronavirus HKU4,2014.0,1
Carrot red leaf virus,2014.0,2
Human respiratory circular DNA virus,2014.0,1
Carrot red leaf virus associated RNA,2014.0,1
Human polyomavirus 8,2014.0,5
Carrot torradovirus 1,2014.0,2
Paenibacillus virus Sitara,2014.0,2
Tyabin virus,2014.0,1
Severe acute respiratory syndrome-related coronavirus,2014.0,2
Human polyomavirus 7,2014.0,2
Human polyomavirus 6,2014.0,1
Cassava Polero-like virus,2014.0,13
Euphorbia yellow mosaic alphasatellite,2014.0,4
Human polyomavirus 5,2014.0,4
Cassava alphaflexivirus,2014.0,4
Deformed wing virus,2014.0,149
Alphamesonivirus 1,2014.0,3
Turnip yellows virus,2014.0,11
Tomato leaf curl virus,2014.0,8
Human papillomavirus type 203,2014.0,2
Turnip crinkle virus,2014.0,1
Daxi virus,2014.0,1
Human mastadenovirus F,2014.0,147
Cercopithecine alphaherpesvirus 9,2014.0,1
European bat 1 lyssavirus,2014.0,7
Human mastadenovirus E,2014.0,47
Cereal yellow dwarf virus RPS,2014.0,1
Turkeypox virus,2014.0,5
Turkey siadenovirus A,2014.0,1
Cetacean morbillivirus,2014.0,6
Pan troglodytes polyomavirus 8,2014.0,2
Human mastadenovirus D,2014.0,145
Cetacean poxvirus 1,2014.0,2
Dasheen mosaic virus,2014.0,1
European bat 2 lyssavirus,2014.0,1
Chaerephon bat coronavirus/Kenya/KY22/2006,2014.0,7
Chaerephon pumilus bat alphacoronavirus/Bat143/Eswatini/2014,2014.0,1
Chaerephon pumilus bat alphacoronavirus/Bat151/Eswatini/2014,2014.0,1
Chaerephon pumilus bat alphacoronavirus/Bat180/Eswatini/2014,2014.0,1
Centropristis striata polyomavirus 1,2014.0,2
Darwin bee virus 6,2014.0,1
Human metapneumovirus,2014.0,267
Turnip leaf roll virus,2014.0,1
Human papillomavirus sp.,2014.0,1
Caudovirales sp. ctLhN17,2014.0,1
Human papillomavirus,2014.0,298
Caudovirales sp. ctTqA28,2014.0,1
Caudovirales sp. ctem730,2014.0,1
Decapod penstyldensovirus 1,2014.0,41
Decapod iridescent virus 1,2014.0,4
Human orthorubulavirus 4,2014.0,21
Turnip yellow mosaic virus,2014.0,1
Caudovirales sp. cts2v4,2014.0,1
Human orthorubulavirus 2,2014.0,19
Shackleton virus,2014.0,4
Decapod hepandensovirus 1,2014.0,5
Human orthopneumovirus,2014.0,2192
Caulimovirus sp.,2014.0,1
Cecropia hololeuca associated virus,2014.0,1
Turnip rosette virus,2014.0,1
Cell fusing agent virus,2014.0,1
Turnip mosaic virus,2014.0,74
Decacovirus sp.,2014.0,3
Cherry green ring mottle virus,2014.0,23
Pandoravirus celtis,2014.0,1
Human immunodeficiency virus,2014.0,59
Papaya leaf curl virus,2014.0,6
Pepper severe mottle virus,2014.0,1
Dabie bandavirus,2014.0,477
Hubei zhaovirus-like virus 2,2014.0,2
Hubei zhaovirus-like virus 1,2014.0,2
Hubei virga-like virus 18,2014.0,2
Hubei unio douglasiae virus 3,2014.0,2
Hubei unio douglasiae virus 2,2014.0,2
Sheeppox virus,2014.0,39
Hubei unio douglasiae virus 1,2014.0,4
Hubei toti-like virus 12,2014.0,3
Hubei tombus-like virus 9,2014.0,2
Hubei tombus-like virus 7,2014.0,2
Hubei tombus-like virus 37,2014.0,2
Hubei tombus-like virus 34,2014.0,2
Hubei tombus-like virus 33,2014.0,2
Hubei tombus-like virus 32,2014.0,2
Hubei tombus-like virus 31,2014.0,2
Hubei toti-like virus 5,2014.0,2
Chuvivirus brunnichi,2014.0,4
Chrysothrix chrysovirus 1,2014.0,8
Chrysodeixis includens nucleopolyhedrovirus,2014.0,9
China Rattus coronavirus HKU24,2014.0,14
Papaya leaf curl Guandong virus,2014.0,1
Pepper vein yellows virus,2014.0,17
Human alphaherpesvirus 3,2014.0,2
Chinese giant salamander virus,2014.0,1
Chinese yam necrotic mosaic virus,2014.0,1
Strix uralensis herpesvirus,2014.0,2
Human alphaherpesvirus 2,2014.0,8
Striped jack nervous necrosis virus,2014.0,1
Tospovirus kiwifruit/YXW/2014,2014.0,6
Toscana phlebovirus,2014.0,16
Human alphaherpesvirus 1,2014.0,83
Choclo orthohantavirus,2014.0,1
Chronic bee paralysis virus,2014.0,4
Papaya leaf curl betasatellite,2014.0,9
Chrysanthemum stem necrosis orthotospovirus,2014.0,3
Human adenovirus sp.,2014.0,121
Chrysanthemum stunt viroid,2014.0,1
Chrysodeixis includens NPV,2014.0,12
Hubei tombus-like virus 25,2014.0,2
Hubei tombus-like virus 23,2014.0,2
Hubei tombus-like virus 12,2014.0,2
Hubei tombus-like virus 1,2014.0,2
Hubei partiti-like virus 3,2014.0,1
Strider striwavirus,2014.0,3
Hubei noda-like virus 4,2014.0,1
Hubei noda-like virus 24,2014.0,1
Hubei noda-like virus 21,2014.0,1
Hubei noda-like virus 20,2014.0,1
Hubei noda-like virus 2,2014.0,1
Hubei noda-like virus 19,2014.0,1
Hubei noda-like virus 18,2014.0,1
Hubei noda-like virus 17,2014.0,2
Hubei narna-like virus 9,2014.0,2
Hubei narna-like virus 7,2014.0,2
Hubei narna-like virus 2,2014.0,2
Hubei narna-like virus 11,2014.0,2
Hubei narna-like virus 10,2014.0,1
Papaya meleira virus,2014.0,1
Tomato mosaic virus,2014.0,1
Cyprinid herpesvirus 4,2014.0,3
Hubei levi-like virus 8,2014.0,1
Hubei partiti-like virus 34,2014.0,1
Tradescantia mild mosaic virus,2014.0,1
Cyrtanthus elatus virus A,2014.0,1
Hubei partiti-like virus 51,2014.0,1
Hubei sobemo-like virus 4,2014.0,1
Hubei sobemo-like virus 3,2014.0,2
Hubei rhabdo-like virus 2,2014.0,2
Hubei reo-like virus 7,2014.0,1
Papaya leaf distortion mosaic virus,2014.0,19
Faba bean polerovirus 1,2014.0,2
Hubei picorna-like virus 66,2014.0,2
Hubei picorna-like virus 6,2014.0,2
Shewanella phage SFCi1,2014.0,1
Hubei picorna-like virus 55,2014.0,1
Hubei picorna-like virus 5,2014.0,2
Hubei picorna-like virus 4,2014.0,2
Hubei picorna-like virus 21,2014.0,2
Hubei picorna-like virus 2,2014.0,2
Hubei picorna-like virus 12,2014.0,3
Hubei picorna-like virus 11,2014.0,2
Hubei picobirna-like virus 4,2014.0,1
Hubei picobirna-like virus 2,2014.0,1
Hubei permutotetra-like virus 8,2014.0,2
Hubei partiti-like virus 35,2014.0,1
Bat circovirus,2014.0,1
Chilli yellow ringspot virus,2014.0,3
Chilli ringspot virus,2014.0,1
Chicken anemia virus,2014.0,63
Darwin bee virus 1,2014.0,1
Alphacoronavirus Pip2_Cr_FR_2014,2014.0,1
Pirizal iflavirus,2014.0,1
Chicken astrovirus,2014.0,59
Panicum papanivirus 1,2014.0,18
Alphacoronavirus Pip1_Cr_FR_2014,2014.0,1
Tsukamurella phage TPA4,2014.0,2
Alphacoronavirus Pip3_M_FR_2014,2014.0,1
Dar es Salaam virus TZ-189,2014.0,3
Triniti orthobunyavirus,2014.0,3
Daphne virus Y,2014.0,2
Trifolium pratense cytorhabdovirus B,2014.0,1
Shallot mild yellow stripe virus,2014.0,27
Human enterovirus,2014.0,208
Human echovirus,2014.0,1
Daphne mottle virus,2014.0,2
European brown hare syndrome virus,2014.0,1
Tripterygium mastrevirus A,2014.0,1
Tula orthohantavirus,2014.0,105
Piscichuvirus sanxiaense,2014.0,2
Human gammaherpesvirus 4,2014.0,216
Alphacoronavirus UKRn3,2014.0,1
Alphacoronavirus UKMa1,2014.0,1
Cherry leaf roll virus,2014.0,24
Darwin bee virus 5,2014.0,1
Turdus merula herpesvirus,2014.0,1
Tupanvirus soda lake,2014.0,1
Shahe yingvirus,2014.0,2
Darwin bee virus 4,2014.0,1
Human gammaherpesvirus 8,2014.0,22
Cherry necrotic rusty mottle virus,2014.0,29
Tundra vole stool-associated circular virus,2014.0,7
Pandoravirus quercus,2014.0,2
Cherry virus A,2014.0,22
Alphacoronavirus TT-2016a,2014.0,2
Darwin bee virus 3,2014.0,1
Cherry virus B,2014.0,1
Cherry virus F,2014.0,4
Shallot latent virus,2014.0,3
Darwin bee virus 2,2014.0,1
Pipistrellus bat coronavirus HKU5,2014.0,2
Human cosavirus,2014.0,18
Pantoea phage AH01,2014.0,1
Chicken proventricular necrosis virus,2014.0,11
Piper chlorosis virus,2014.0,1
Papaya leaf curl China betasatellite,2014.0,2
Chickpea yellow dwarf virus,2014.0,1
Chikungunya virus,2014.0,559
Shayang ascaridia galli virus 1,2014.0,2
Shayang betanemrhavirus,2014.0,3
Shayang bunya-like virus 1,2014.0,1
Human betaherpesvirus 6,2014.0,2
Shayang noda-like virus 1,2014.0,1
Shayang virga-like virus 1,2014.0,3
Sheep polyomavirus 1,2014.0,2
Human betaherpesvirus 5,2014.0,142
Chili leaf curl betasatellite,2014.0,5
Tremovirus A,2014.0,12
Chilli leaf curl Ahmedabad virus-India [India/Ahmedabad/2014],2014.0,2
Chilli leaf curl India virus,2014.0,1
Papaya leaf curl China virus,2014.0,9
Human astrovirus,2014.0,189
Chilli leaf curl virus,2014.0,32
European wheat striate mosaic tenuivirus,2014.0,4
Chilli veinal mottle virus,2014.0,6
Papaya leaf crumple virus,2014.0,3
Chickpea chlorotic dwarf virus,2014.0,9
Human coronavirus NL63,2014.0,20
Trichoplusia ni single nucleopolyhedrovirus,2014.0,3
European mountain ash ringspot-associated emaravirus,2014.0,6
Shallot yellow stripe virus,2014.0,10
Trichomonas vaginalis virus 3,2014.0,3
Human coronavirus HKU1,2014.0,18
Trichomonas vaginalis virus 2,2014.0,2
Trichomonas vaginalis virus 1,2014.0,2
Pipistrellus bat alphacoronavirus,2014.0,3
Human coronavirus 229E,2014.0,27
European mountain ash ringspot-associated virus,2014.0,1
Panulirus argus virus 1,2014.0,1
Papaya begomovirus 1,2014.0,1
Papaya begomovirus 2,2014.0,1
Papaya comovirus,2014.0,4
Shanbavirus A,2014.0,1
Phthorimaea operculella granulovirus,2014.0,12
Piper yellow mottle virus,2014.0,5
Human bocavirus,2014.0,75
Chickpea chlorotic stunt virus,2014.0,1
Tomato leaf curl betasatellite,2014.0,8
Paenibacillus phage Norbert,2014.0,1
Paenibacillus phage Newport,2014.0,1
Diatom colony associated dsRNA virus 8,2014.0,2
Influenza D virus,2014.0,160
Influenza C virus,2014.0,149
Ostreid herpesvirus 1,2014.0,21
Cacao swollen shoot Ghana K virus,2014.0,2
Cacao swollen shoot Ghana L virus,2014.0,2
Cacao swollen shoot Ghana S virus,2014.0,3
Influenza B virus,2014.0,5119
Infratovirus 1,2014.0,2
Suid alphaherpesvirus 1,2014.0,277
Escherichia virus ESCO5,2014.0,2
Cache Valley orthobunyavirus,2014.0,18
Influenza A virus,2014.0,39686
Cactus virus X,2014.0,3
Diatom colony associated dsRNA virus 7,2014.0,2
Caesalpinia pluviosa associated gemycircularvirus,2014.0,1
Cafeteriavirus-dependent mavirus,2014.0,1
Cajanus cajan yellow mosaic virus,2014.0,1
Cacao swollen shoot virus,2014.0,36
Sectovirus 1,2014.0,2
Escherichia virus EC3a,2014.0,2
Diatom colony associated dsRNA virus 9 genome type A,2014.0,2
Insect-associated tymovirus 10,2014.0,1
Insect-associated tymovirus 1,2014.0,1
Insect-associated tombusvirus 1,2014.0,1
Insect-associated mastrevirus 1,2014.0,1
Insect-associated comovirus,2014.0,1
Insect-associated begomovirus 4,2014.0,1
Insect-associated alphaflexivirus 3,2014.0,1
Insect-associated alphaflexivirus 2,2014.0,1
Insect-associated alphaflexivirus 1,2014.0,1
Inpeasmacovirus humas1,2014.0,1
Diatom colony associated virus-Like RNA Segment 5,2014.0,1
Diatom colony associated virus-Like RNA Segment 4,2014.0,1
Diatom colony associated virus-Like RNA Segment 3,2014.0,1
Diatom colony associated virus-Like RNA Segment 2,2014.0,1
Diatom colony associated virus-Like RNA Segment 1,2014.0,1
Diatom colony associated ssRNA virus 2,2014.0,2
Diatom colony associated ssRNA virus 1,2014.0,2
Inoviridae sp.,2014.0,11
Diatom colony associated dsRNA virus 9 genome type B,2014.0,1
Caldedonia dog whelk bunya/orthobunya-like virus 1,2014.0,1
Caledonia beadlet anemone Nora virus-like virus 1,2014.0,1
Caledonia beadlet anemone chu-like virus 1,2014.0,1
Caledonia beadlet anemone dicistro-like virus 1,2014.0,1
Diatom colony associated dsRNA virus 2,2014.0,2
Diatom colony associated dsRNA virus 17 genome type B,2014.0,2
Diatom colony associated dsRNA virus 17 genome type A,2014.0,2
Diatom colony associated dsRNA virus 16,2014.0,2
Diatom colony associated dsRNA virus 15,2014.0,2
Infectious pancreatic necrosis virus,2014.0,39
Camel contagious ecthyma virus,2014.0,1
Diatom colony associated dsRNA virus 14,2014.0,2
Escherichia virus GA2A,2014.0,2
Diatom colony associated dsRNA virus 13,2014.0,2
Diatom colony associated dsRNA virus 12,2014.0,2
Diatom colony associated dsRNA virus 11,2014.0,2
Vesanto virus,2014.0,2
Diatom colony associated dsRNA virus 10,2014.0,2
Diatom colony associated dsRNA virus 1,2014.0,2
Alphapapillomavirus 9,2014.0,277
Infectious bursal disease virus,2014.0,296
Diaporthe rudis mitovirus 1,2014.0,1
Camelpox virus,2014.0,47
Diatom colony associated dsRNA virus 3,2014.0,2
Diatom colony associated virus-Like RNA Segment 6,2014.0,1
Callistephus mottle virus,2014.0,2
Diatom colony associated dsRNA virus 4 genome type A,2014.0,2
Caledonia beadlet anemone dicistro-like virus 2,2014.0,1
Caledonia beadlet anemone dicistro-like virus 3,2014.0,2
Caledonia beadlet anemone dicistro-like virus 4,2014.0,1
Caledonia beadlet anemone parvo-like virus 1,2014.0,1
Caledonia beadlet anemone picorna-like virus 1,2014.0,1
Caledonia beadlet anemone picorna-like virus 2,2014.0,1
Diatom colony associated dsRNA virus 6,2014.0,2
Caledonia beadlet anemone sobemo-like virus 1,2014.0,1
Caledonia beadlet anemone tombus-like virus 1,2014.0,1
Caledonia dog whelk rhabdo-like virus 1,2014.0,1
Caledonia dog whelk rhabdo-like virus 2,2014.0,1
Caledonia partiti-like virus,2014.0,1
Caledonia starfish parvo-like virus 1,2014.0,1
Caledonia starfish parvo-like virus 2,2014.0,1
Caledonia starfish parvo-like virus 3,2014.0,1
Caliciviridae sp.,2014.0,1
Diatom colony associated dsRNA virus 5,2014.0,2
Calla lily chlorotic spot orthotospovirus,2014.0,3
Diatom colony associated dsRNA virus 4 genome type B,2014.0,2
Infectious spleen and kidney necrosis virus,2014.0,12
Verbena mottle virus,2014.0,5
Insect-associated tymovirus 11,2014.0,1
Insect-associated tymovirus 2,2014.0,1
Jasmine yellow mosaic potyvirus,2014.0,4
Suncus coronavirus,2014.0,10
Jasmine virus T,2014.0,2
Jasmine mosaic-associated virus 2,2014.0,1
Phocid herpesvirus 7,2014.0,10
Japanese yam mosaic virus,2014.0,1
Orthomyxoviridae sp.,2014.0,3
Sclerotium rolfsii RNA virus 1,2014.0,1
Jatropha leaf curl virus,2014.0,2
Japanese encephalitis virus,2014.0,34
Tomato leaf curl Palampur virus,2014.0,4
Bufavirus-1,2014.0,4
Fresh Meadows densovirus 2,2014.0,1
Ackermannviridae sp.,2014.0,1
Bundaberg bee virus 1,2014.0,1
Bundaberg bee virus 2,2014.0,1
Bundaberg bee virus 3,2014.0,1
Bundaberg bee virus 4,2014.0,1
Bruges orthohantavirus,2014.0,10
Bronnoya virus,2014.0,2
Dickeya virus JA11,2014.0,2
Jeju orthohantavirus,2014.0,3
Jingmen toti-like virus 1,2014.0,1
Jingmen tombus-like virus 2,2014.0,2
Suri Vanera virus,2014.0,1
Jingmen tombus-like virus 1,2014.0,2
Jingmen picorna-like virus,2014.0,2
Jingmen picobirna-like virus 1,2014.0,1
Jingmen bunya-like virus 1,2014.0,1
Jingmen birna-like virus,2014.0,1
Jingmen ascaridia virus 1,2014.0,1
Britarnavirus 1,2014.0,2
Britarnavirus 2,2014.0,2
Britarnavirus 3,2014.0,2
Sclerotinia sclerotiorum negative-stranded RNA virus 9,2014.0,1
Jiangan virus,2014.0,3
Jerboa hantavirus,2014.0,3
Jerboa arenavirus,2014.0,2
Broad bean wilt virus 2,2014.0,1
Periplaneta fuliginosa densovirus variant Hubei,2014.0,1
Orthohepevirus C,2014.0,48
Bundaberg bee virus 5,2014.0,1
Bundaberg bee virus 6,2014.0,1
Bundaberg bee virus 7,2014.0,1
Bundaberg bee virus 8,2014.0,1
Scotophilus bat coronavirus 512,2014.0,24
Iris yellow spot orthotospovirus,2014.0,45
Scotophilus kuhlii coronavirus,2014.0,3
Tomato leaf curl Patna virus,2014.0,2
Pistacia emaravirus,2014.0,6
Actias selene nucleopolyhedrovirus,2014.0,2
Oryctes rhinoceros nudivirus,2014.0,1
Diatom colony associated virus-Like RNA Segment 7,2014.0,1
Iresine viroid 1,2014.0,5
Piscine orthoreovirus 3,2014.0,10
Escherichia virus 64795ec1,2014.0,2
Insect-associated waikavirus 1,2014.0,1
Insect-associated tymovirus 9,2014.0,1
Insect-associated tymovirus 8,2014.0,1
Insect-associated tymovirus 7,2014.0,1
Insect-associated tymovirus 6,2014.0,1
Insect-associated tymovirus 5,2014.0,1
Insect-associated tymovirus 4,2014.0,1
Insect-associated tymovirus 3,2014.0,1
Orthoreovirus sp.,2014.0,2
Insect-associated tymovirus 12,2014.0,1
Isatis caulimovirus A,2014.0,1
Israeli acute paralysis virus,2014.0,7
Sulfolobus islandicus rudivirus 3,2014.0,2
Escherichia phage vB_EcoS_MM01,2014.0,1
Escherichia phage vB_EcoS_PTXU06,2014.0,1
unidentified Reptarenavirus,2014.0,5
Bunyamwera orthobunyavirus,2014.0,4
Dickeya phage JA15,2014.0,1
Bunyavirus sp.,2014.0,28
Jabora virus,2014.0,2
Sclerotium rolfsii hypovirus 1,2014.0,2
Alternaria tenuissima virus,2014.0,1
Jaagsiekte sheep retrovirus,2014.0,23
Ixodes scapularis iflavirus,2014.0,1
Ixodes scapularis bunyavirus,2014.0,2
Suid gammaherpesvirus 4,2014.0,1
Suid gammaherpesvirus 3,2014.0,1
Ixodes scapularis associated virus 3,2014.0,1
Ixodes scapularis associated virus 1,2014.0,1
Sclerotium rolfsii mycovirus dsRNA 1,2014.0,1
Suid betaherpesvirus 2,2014.0,11
Buzura suppressaria nucleopolyhedrovirus,2014.0,1
Hubei levi-like virus 7,2014.0,1
Camponotus nipponicus virus,2014.0,2
Venezuelan equine encephalitis virus,2014.0,1
Uromyces anulavirus A,2014.0,1
PNG bee virus 2,2014.0,1
PNG bee virus 3,2014.0,1
PNG bee virus 4,2014.0,1
PNG bee virus 5,2014.0,1
PNG bee virus 6,2014.0,1
Ungulate tetraparvovirus 1,2014.0,7
PNG bee virus 7,2014.0,1
Uromyces potyvirus A,2014.0,1
PNG bee virus 8,2014.0,1
PNG bee virus 9,2014.0,1
Alphapapillomavirus 11,2014.0,3
Phocoena phocoena herpesvirus type 3,2014.0,1
Deltapapillomavirus 3,2014.0,1
Ungulate copiparvovirus 4,2014.0,9
Tomato leaf curl Yemen betasatellite,2014.0,1
Etapapillomavirus 1,2014.0,7
Ungulate copiparvovirus 2,2014.0,1
Ungulate protoparvovirus 1,2014.0,7
Uromyces totivirus A,2014.0,1
Uromyces totivirus B,2014.0,1
Uromyces totivirus C,2014.0,1
Capsicum chlorosis orthotospovirus,2014.0,15
PNG bee virus 1,2014.0,1
PNG bee virus 10,2014.0,1
