Species,Collection_Date,Count
Puccinia narnavirus C,2013.0,1
Mycobacterium phage Zetzy,2013.0,162
Adenovirus sp.,2013.0,1
Melon necrotic spot virus,2013.0,15
Passeriform 2 orthobornavirus,2013.0,14
Mycobacterium phage ZenTime222,2013.0,67
Pineapple mealybug wilt-associated virus 1,2013.0,1
Mycobacterium phage Zephyr,2013.0,92
Mycobacterium phage Zerg,2013.0,208
Mycobacterium phage Zapner,2013.0,216
Pilchard orthomyxovirus,2013.0,47
Mycobacterium virus Bxz1,2013.0,465
Chicken orivirus 1,2013.0,2
Coronavirus BtCoV/V16/HUN/2013,2013.0,1
Ubei picorna-like virus 3,2013.0,4
Coronavirus BtCoV/M9/HUN/2013,2013.0,1
Mycobacterium virus Malithi,2013.0,158
Coronavirus BtCoV/M8/HUN/2013,2013.0,1
Coronavirus BtCoV/M67/HUN/2013,2013.0,1
Partitiviridae sp.,2013.0,5
Mycobacterium virus Oline,2013.0,102
Rhinolophus bat coronavirus BtCoV/4307-2,2013.0,1
Caulobacter virus Lullwater,2013.0,104
Alongshan virus,2013.0,6
Piscihepevirus A,2013.0,2
Alouatta caraya papillomavirus,2013.0,1
Tres Almendras phlebovirus,2013.0,8
Adenovirus PREDICT_AdV-66,2013.0,3
Coronavirus HKU15,2013.0,25
Rhinolophus bat coronavirus BtCoV/4991,2013.0,1
Adenovirus PREDICT_AdV-69,2013.0,1
Rhinolophus bat coronavirus HKU2,2013.0,8
Alhagi bacilliform virus,2013.0,5
Partitivirus-like 5,2013.0,1
Tulip breaking virus,2013.0,8
Partitivirus-like 4,2013.0,1
Partitivirus-like 3,2013.0,1
Puma lentivirus,2013.0,12
Turnip yellows virus,2013.0,6
Mycobacterium virus Gaia,2013.0,358
Partitivirus-like 1,2013.0,1
Pipistrellus bat coronavirus HKU5,2013.0,23
Mycobacterium virus Giles,2013.0,84
Mycobacterium virus Godines,2013.0,180
Astrovirus BatAstV M.daub/GER,2013.0,6
Adenovirus PREDICT_AdV-72,2013.0,3
Astrovirus BatAstV M.nat/GER,2013.0,3
Mycobacterium phage Yecey3,2013.0,200
Passiflora edulis symptomless virus,2013.0,14
Pigeonpox virus,2013.0,3
Wuhan Mosquito Virus 5,2013.0,1
Asparagus virus 3,2013.0,5
Wuhan Mosquito Virus 4,2013.0,7
Wuhan Mosquito Virus 3,2013.0,1
Wuhan Millipede virus 4,2013.0,12
Rhinolophus sinicus bocaparvovirus,2013.0,10
Wuhan Millipede Virus 1,2013.0,1
Wuhan Louse Fly Virus 8,2013.0,1
Wuhan Louse Fly Virus 4,2013.0,1
Mesta yellow vein mosaic virus,2013.0,11
Coronavirus PREDICT CoV-11,2013.0,1
Chrysanthemum virus B,2013.0,2
Rhinolophus simulator polyomavirus 4,2013.0,7
Chicken picornavirus HK-2014,2013.0,2
Mycobacterium phage VohminGhazi,2013.0,200
Methanoculleus virus L4768,2013.0,63
Pigeonpea sterility mosaic emaravirus 2,2013.0,12
Wuhan Mothfly Virus,2013.0,1
Wuhan Mosquito Virus 9,2013.0,12
Asian prunus virus 3,2013.0,10
Wuhan Mosquito Virus 7,2013.0,1
Mycobacterium phage Tortoise16,2013.0,231
Saddaguia virus,2013.0,23
Mycobacterium phage Twitch,2013.0,96
Pigeonpea sterility mosaic emaravirus 1,2013.0,20
Mycobacterium phage Trooper,2013.0,95
Torque teno mini virus 16,2013.0,4
Wuhan Mosquito Virus 6,2013.0,1
Mycobacterium phage Tuco,2013.0,148
Cricket associated circular virus 1,2013.0,2
Cricket paralysis virus,2013.0,2
Mycobacterium phage Tripl3t,2013.0,91
Cardiovirus C,2013.0,1
Alfalfa mosaic virus,2013.0,41
Rhinolophus simulator polyomavirus 2,2013.0,12
Cardiovirus D,2013.0,36
Cetacean morbillivirus,2013.0,29
Wuhan Ant Virus,2013.0,2
Wuhan 6 insect cytorhabdovirus,2013.0,12
Wuhan 5 insect cytorhabdovirus,2013.0,12
Wuhan 4 insect cytorhabdovirus,2013.0,12
Wuhan Insect virus 1,2013.0,2
Pterostylis sanguinea totivirus A,2013.0,6
Rhinolophus monoceros coronavirus,2013.0,4
Chicken picobirnavirus,2013.0,22
Passiflora latent virus,2013.0,6
Rhinolophus hipposideros gammaretrovirus,2013.0,3
Asteroid aquambidensovirus 1,2013.0,4
Puccinia narnavirus A,2013.0,1
Mycobacterium phage Wooldri,2013.0,92
Rhinolophus simulator polyomavirus 3,2013.0,12
Wuhan Insect virus 3,2013.0,2
Pterostylis amalgavirus-like,2013.0,2
Carnation cryptic virus 3,2013.0,4
Ungulate protoparvovirus 1,2013.0,33
Mesta yellow vein mosaic alphasatellite,2013.0,2
Rhinolophus simulator polyomavirus 1,2013.0,12
Wuhan Louse Fly Virus 3,2013.0,1
Wuhan Louse Fly Virus 2,2013.0,2
Mycobacterium phage Wiggin,2013.0,147
Wuhan Louse Fly Virus 11,2013.0,1
Aspergillus fumigatus mitovirus 1,2013.0,1
Aspergillus fumigatus narnavirus 1,2013.0,1
Aspergillus fumigatus narnavirus 2,2013.0,1
Mycobacterium phage Weiss13,2013.0,100
Cardiovirus Hu/1873/Yamagata/2013,2013.0,1
Wuhan Insect virus 7,2013.0,10
Pteropus sp. paramyxovirus,2013.0,4
Chrysovirus-like,2013.0,1
Parechovirus A,2013.0,126
Mycobacterium virus Peaches,2013.0,87
Plantago lanceolata latent virus,2013.0,18
Myotis Bat Alphacoronavirus strain MJ_51C,2013.0,1
Plantago latent caulimovirus,2013.0,1
Paramyxovirus PREDICT_PMV-58,2013.0,1
Myotis Bat Alphacoronavirus strain YNXY_10C,2013.0,1
Myotis Bat Alphacoronavirus strain YNXY_11C,2013.0,1
Plantago enamovirus,2013.0,1
Myotis Bat Alphacoronavirus strain YNXY_12C,2013.0,1
Myotis Bat Alphacoronavirus strain YNXY_13C,2013.0,1
Myotis Bat Alphacoronavirus strain YNXY_15C,2013.0,1
Myotis Bat Alphacoronavirus strain YNXY_16C,2013.0,1
Cetacean poxvirus 2,2013.0,2
Myotis Bat Alphacoronavirus strain YNXY_17C,2013.0,1
Myotis Bat Alphacoronavirus strain YNXY_18C,2013.0,1
Astrovirus VA1/HMO-C,2013.0,4
Paramyxovirus PREDICT_PMV-57,2013.0,1
Plantago closterovirus,2013.0,1
Myotis Bat Alphacoronavirus strain MJ_2C,2013.0,1
Astrovirus PREDICT MAstV-118,2013.0,1
Astrovirus PREDICT MAstV-122,2013.0,6
Paramyxovirus PREDICT_PMV-59,2013.0,1
Astrovirus PREDICT MAstV-125,2013.0,10
Astrovirus PREDICT MAstV-126,2013.0,4
Astrovirus PREDICT MAstV-127,2013.0,1
Plantago betapartitivirus,2013.0,1
Astrovirus PREDICT MAstV-128,2013.0,1
Astrovirus PREDICT MAstV-137,2013.0,1
Plantago asiatica mosaic virus,2013.0,33
Chicken astrovirus,2013.0,9
Myodes glareolus polyomavirus 1,2013.0,25
Myotis Bat Alphacoronavirus strain MJ_26C,2013.0,1
Myotis Bat Alphacoronavirus strain MJ_27C,2013.0,1
Myga sigmavirus,2013.0,12
Paramyxovirus PREDICT_PMV-60,2013.0,1
Turkey picornavirus,2013.0,2
Salivirus A,2013.0,13
Primate bocaparvovirus 1,2013.0,69
Myotis Bat Alphacoronavirus strain YNXY_42C,2013.0,1
Myotis Bat Alphacoronavirus strain YNXY_44C,2013.0,1
Myotis Bat Alphacoronavirus strain YNXY_45C,2013.0,1
Myotis Bat Alphacoronavirus strain YNXY_46C,2013.0,1
Chaetoceros setoensis RNA virus sp.,2013.0,1
Chaerephon bat coronavirus/Kenya/KY41/2006,2013.0,1
Myotis Bat Alphacoronavirus strain YNXY_47C,2013.0,1
Myotis Bat Alphacoronavirus strain YNXY_48C,2013.0,1
Myotis Bat Alphacoronavirus strain YNXY_50C,2013.0,1
Croton yellow vein mosaic alphasatellite,2013.0,4
Myotis Bat Alphacoronavirus strain YNXY_54C,2013.0,1
Turkeypox virus,2013.0,1
Primate T-lymphotropic virus 2,2013.0,13
Primate T-lymphotropic virus 3,2013.0,6
Myotis Bat Alphacoronavirus strain YNXY_19C,2013.0,1
Paramyxovirus PREDICT_PMV-55,2013.0,1
Cardiovirus A,2013.0,22
Myotis Bat Alphacoronavirus strain YNXY_20C,2013.0,1
Primate bocaparvovirus 2,2013.0,29
Wuchang cockroach orthophasmavirus 1,2013.0,6
Mayaro virus,2013.0,17
Myotis Bat Alphacoronavirus strain YNXY_21C,2013.0,1
Myotis Bat Alphacoronavirus strain YNXY_31C,2013.0,1
Wuchang cockroach Virus 4,2013.0,2
Myotis Bat Alphacoronavirus strain YNXY_33C,2013.0,1
Chicken anemia virus,2013.0,102
Myotis Bat Alphacoronavirus strain YNXY_39C,2013.0,1
Myotis Bat Alphacoronavirus strain YNXY_3C,2013.0,1
Myotis Bat Alphacoronavirus strain YNXY_41C,2013.0,1
Chaerephon bat coronavirus/Kenya/KY22/2006,2013.0,37
Paramyxovirus PREDICT_PMV-56,2013.0,4
Myotis Bat Alphacoronavirus strain YNXY_34C,2013.0,1
Paramyxovirus PREDICT_PMV-62,2013.0,2
Paramyxovirus PREDICT_PMV-63,2013.0,3
Paramyxovirus PREDICT_PMV-64,2013.0,1
Megaviridae environmental sample,2013.0,1539
Coronavirus BtCoV/E63/HUN/2013,2013.0,1
Coronavirus BtCoV/BS49/HUN/2013,2013.0,1
Mycobacterium virus Sbash,2013.0,178
Ugandan Passiflora virus,2013.0,1
Treisepsilonpapillomavirus 1,2013.0,14
Parapoxvirus of red deer in New Zealand,2013.0,262
Tree shrew astrovirus,2013.0,2
Paramyxovirus YN12103/CHN/2012/PREDICT-EHA-156-12-AH-YLD011,2013.0,1
Coronavirus BtCoV/B85/HUN/2013,2013.0,1
Megalocytivirus sp.,2013.0,2
Puumala orthohantavirus,2013.0,189
Megabat gammaherpesvirus,2013.0,10
Paramyxovirus PREDICT_PMV-92,2013.0,1
Piscine orthoreovirus,2013.0,514
Mycobacterium virus Soto,2013.0,203
Piscine novirhabdovirus,2013.0,23
Astrovirus BatAstV P.aur/GER,2013.0,1
Mycobacterium virus Phrann,2013.0,134
Tremovirus A,2013.0,20
Chuvivirus canceris,2013.0,3
Rhinolophus bat coronavirus BtCoV/4307-1,2013.0,1
Chicken megrivirus,2013.0,1
Crimean-Congo hemorrhagic fever orthonairovirus,2013.0,346
Parapoxvirus sp.,2013.0,1
Zhejiang mosquito virus 1,2013.0,4
Alphaarterivirus equid,2013.0,80
Trematomus pennellii polyomavirus 1,2013.0,8
Treiszetapapillomavirus 1,2013.0,24
Apis flavivirus,2013.0,2
Mycobacterium virus Reprobate,2013.0,194
Alphacoronavirus 1,2013.0,258
Zhejiang mosquito virus 3,2013.0,8
Piscine orthoreovirus 3,2013.0,1
Primate tetraparvovirus 1,2013.0,5
Apis bunyavirus 2,2013.0,1
Cronartium ribicola mitovirus 5,2013.0,2
Piura virus,2013.0,111
Apis Nora virus,2013.0,3
Paramyxovirus PREDICT_PMV-67,2013.0,2
Measles morbillivirus,2013.0,1375
Planidovirus 1,2013.0,2
Cronartium ribicola mitovirus 4,2013.0,2
Paramyxovirus PREDICT_PMV-66,2013.0,5
Cronartium ribicola totivirus 5,2013.0,2
Astrovirus MLB2,2013.0,2
Astrovirus PREDICT MAstV-111,2013.0,2
Astrovirus PREDICT MAstV-112,2013.0,1
Astrovirus PREDICT MAstV-113,2013.0,1
Astrovirus PREDICT MAstV-117,2013.0,1
Primate erythroparvovirus 1,2013.0,281
Cronartium ribicola mitovirus 3,2013.0,2
Paramyxovirus PREDICT_PMV-69,2013.0,1
Astrovirus MLB1,2013.0,31
Paramyxovirus PREDICT_PMV-76,2013.0,1
Mediterranean ruda virus,2013.0,15
Mycobacterium virus Suffolk,2013.0,400
Apis bunyavirus 1,2013.0,1
Paramyxovirus PREDICT_PMV-75,2013.0,1
Paramyxovirus PREDICT_PMV-74,2013.0,3
Astrovirus HK-2014,2013.0,3
Mycobacterium virus Tortellini,2013.0,152
Adenovirus PREDICT_AdV-25,2013.0,1
Crohivirus B,2013.0,2
Cronartium ribicola mitovirus 1,2013.0,2
Cronartium ribicola mitovirus 2,2013.0,2
Primate protoparvovirus 3,2013.0,3
Paramyxovirus PREDICT_PMV-71,2013.0,1
Paramyxovirus PREDICT_PMV-70,2013.0,1
Asian prunus virus 2,2013.0,13
Wuhan Spider Virus,2013.0,1
Coronavirus PREDICT CoV-17,2013.0,7
Pteropus gammaherpesvirus 4,2013.0,1
Aeromonas phage 14AhydR10PP,2013.0,82
Rhizoctonia solani alphavirus-like 2,2013.0,1
Aeromonas phage 13AhydR10PP,2013.0,80
Peaton orthobunyavirus,2013.0,2
Rhizoctonia oryzae-sativae mitovirus 1,2013.0,2
Rhizoctonia magoulivirus 1,2013.0,3
Wuhan insect virus 14,2013.0,2
Rhizoctonia fumigata partitivirus,2013.0,2
Arthrobacter virus BarretLemon,2013.0,158
Wuhan insect virus 12,2013.0,3
Rhizoctonia fumigata mycovirus,2013.0,6
Arthrobacter virus Captnmurica,2013.0,176
Arthrobacter virus Circum,2013.0,198
Wuhan insect virus 11,2013.0,6
Rotavirus A,2013.0,10003
Wuhan insect virus 10,2013.0,2
Rhizoctonia solani alphavirus-like 3,2013.0,1
Mycobacterium phage Minnie,2013.0,200
Wuhan insect virus 23,2013.0,6
Wuhan insect virus 22,2013.0,8
Wuhan insect virus 21,2013.0,8
Wuhan insect virus 20,2013.0,6
Arthrobacter phage Yeezus,2013.0,88
Wuhan insect virus 19,2013.0,6
Arthrobacter virus Amigo,2013.0,172
Wuhan insect virus 18,2013.0,2
Wuhan insect virus 17,2013.0,4
Rhizoctonia solani ambivirus 2,2013.0,2
Rhizoctonia solani ambivirus 1,2013.0,2
Mycobacterium phage MinionDave,2013.0,206
Rhizoctonia solani alphavirus-like virus 1,2013.0,1
Wuhan insect virus 16,2013.0,4
Mycobacterium phage Milly,2013.0,188
Wuhan insect virus 24,2013.0,1
Alethinophid 3 reptarenavirus,2013.0,2
Psipapillomavirus 2,2013.0,12
Wuhan house centipede virus 3,2013.0,3
Wuhan house centipede virus 2,2013.0,3
Wuhan house centipede virus 1,2013.0,20
Aedes birnavirus,2013.0,4
Cowpea associated mycotymovirid 1,2013.0,4
Tufted capuchin adenovirus 1,2013.0,1
Arthrobacter virus Kitkat,2013.0,200
Rotavirus C,2013.0,386
Cowpea chlorotic mottle virus,2013.0,2
Mycobacterium phage OkiRoe,2013.0,192
Peanut mottle virus,2013.0,2
Rotavirus D,2013.0,38
Wuhan horsefly Virus 3,2013.0,2
Mycobacterium phage Ollie,2013.0,90
Arthrobacter virus Mudcat,2013.0,190
Wuhan house centipede virus 9,2013.0,3
Propionibacterium virus Attacne,2013.0,90
Arthrobacter virus Kellezzio,2013.0,196
Mycobacterium phage Mowgli,2013.0,63
Psipapillomavirus 3,2013.0,12
Aedes flavivirus,2013.0,5
Coronavirus PREDICT CoV-37,2013.0,11
Psittacid herpesvirus 3,2013.0,1
Mycobacterium phage Murica,2013.0,147
Wuhan house centipede virus 4,2013.0,9
Peanut stunt virus,2013.0,3
Wuhan house centipede virus 8,2013.0,1
Wuhan house centipede virus 7,2013.0,1
Arthrobacter virus Galaxy,2013.0,130
Mycobacterium phage Naca,2013.0,174
Wuhan house centipede virus 6,2013.0,17
Wuhan house centipede virus 5,2013.0,6
Rotavirus B,2013.0,228
Arthrobacter phage TymAbreu,2013.0,26
Wuhan insect virus 25,2013.0,1
Wuhan insect virus 26,2013.0,4
Rhizoctonia solani hypovirus 2,2013.0,2
Rhizoctonia solani hypovirus 1,2013.0,1
Rhizoctonia solani fusarivirus 3,2013.0,1
Rhizoctonia solani fusarivirus 2,2013.0,4
Microtus arvalis polyomavirus 1,2013.0,10
Rhizoctonia solani fusarivirus 1,2013.0,4
Rhizoctonia solani hypovirus 3,2013.0,2
Rhizoctonia solani flexi-like virus 1,2013.0,1
Cotton leafroll dwarf virus,2013.0,9
Ross River virus,2013.0,13
Rhizoctonia solani endornavirus 6,2013.0,1
Rhizoctonia solani endornavirus 5,2013.0,1
Rhizoctonia solani endornavirus 4,2013.0,1
Pectobacterium virus phiA41,2013.0,194
Rhizoctonia solani endornavirus 7,2013.0,1
Cotton-top tamarin adenovirus,2013.0,1
Rhizoctonia solani mitovirus 1,2013.0,1
Rhizoctonia solani mitovirus 11,2013.0,1
Rhizoctonia solani mitovirus 3,2013.0,1
Mycobacterium phage Lolly9,2013.0,260
Rhizoctonia solani mitovirus 29,2013.0,1
Rhizoctonia solani mitovirus 27,2013.0,1
Coronavirus PREDICT CoV-43,2013.0,7
Rhizoctonia solani mitovirus 26,2013.0,1
Rhizoctonia solani mitovirus 10,2013.0,1
Rhizoctonia solani mitovirus 25,2013.0,1
Mycobacterium phage LugYA,2013.0,93
Rhizoctonia solani mitovirus 2,2013.0,1
Rhizoctonia solani mitovirus 15,2013.0,1
Rhizoctonia solani mitovirus 14,2013.0,1
Rhizoctonia solani mitovirus 13,2013.0,1
Rhizoctonia solani mitovirus 12,2013.0,1
Rhizoctonia solani mitovirus 24,2013.0,1
Rhizoctonia solani dsRNA virus 9,2013.0,1
Rhizoctonia solani dsRNA virus 8,2013.0,1
Rhizoctonia solani dsRNA virus 7,2013.0,1
Rhizoctonia solani beny-like virus 1,2013.0,2
Aeromonas phage 60AhydR15PP,2013.0,494
Wuhan insect virus 8,2013.0,6
Aeromonas phage 50AhydR13PP,2013.0,490
Rhizoctonia solani barnavirus 1,2013.0,3
Wuhan insect virus 35,2013.0,6
Wuhan insect virus 9,2013.0,6
Wuhan insect virus 34,2013.0,4
Wuhan insect virus 31,2013.0,4
Wuhan insect virus 30,2013.0,3
Wuhan insect virus 29,2013.0,1
Wuhan insect virus 28,2013.0,4
Wuhan insect virus 27,2013.0,4
Arthrobacter phage Toulouse,2013.0,25
Wuhan insect virus 33,2013.0,6
Wuhan ledantevirus,2013.0,10
Wuhan millipede virus 3,2013.0,4
Rhizoctonia solani bipartite-like virus 1,2013.0,3
Rhizoctonia solani dsRNA virus 6,2013.0,1
Mycobacterium phage McGuire,2013.0,92
Cercopithecus kandti cytomegalovirus,2013.0,1
Torque teno sus virus 1a,2013.0,19
Cercopithecus kandti lymphocryptovirus,2013.0,1
Pseudomonas virus Zigelbrucke,2013.0,342
Cercopithecus kandti rhadinovirus,2013.0,1
Pectobacterium phage A38,2013.0,97
Micromonas virus,2013.0,1
Rhizoctonia solani dsRNA virus 10,2013.0,2
Mycobacterium phage MetalQZJ,2013.0,88
Aeromonas phage 85AhydR10PP,2013.0,80
Aeromonas phage 62AhydR11PP,2013.0,64
Arthrobacter phage Seume,2013.0,26
Rhizoctonia solani bunya/phlebo-like virus 1,2013.0,1
Mycobacterium phage Omnicron,2013.0,190
Myotis Bat Alphacoronavirus strain YNXY_5C,2013.0,1
Rotavirus F,2013.0,17
Mycobacterium phage OrionPax,2013.0,142
Apis rhabdovirus 1,2013.0,24
Pea enation mosaic virus 1,2013.0,2
Yokose virus,2013.0,1
Mycobacterium phage Smeagol,2013.0,90
Ruegeria phage vB_RpoS-V11,2013.0,164
Rhinovirus A,2013.0,404
Mycobacterium phage SirSheldon,2013.0,138
Ruloma virus,2013.0,8
Aedes anphevirus,2013.0,2
Torque teno rodent virus 2,2013.0,2
Coronavirus PREDICT CoV-22,2013.0,2
Pteropine orthoreovirus,2013.0,108
Ryegrass mosaic virus,2013.0,1
Coronavirus PREDICT CoV-21,2013.0,24
Pigeon aviadenovirus B,2013.0,86
Chicken proventricular necrosis virus,2013.0,1
Mycobacterium phage SirPhilip,2013.0,194
Coronavirus PREDICT CoV-23,2013.0,1
Mycobacterium phage Rubeus,2013.0,88
Psittacine siadenovirus 1,2013.0,22
Artichoke latent virus,2013.0,2
Mycobacterium phage SamScheppers,2013.0,94
Wuhan coneheads virus 1,2013.0,3
Coronavirus PREDICT CoV-24,2013.0,1
Apis rhabdovirus 2,2013.0,5
Yersinia phage fHe-Yen9-01,2013.0,560
Yersinia virus fHeYen301,2013.0,112
Yichang insect goukovirus,2013.0,6
Rubivirus rubellae,2013.0,222
Torque teno rodent virus 3,2013.0,2
Pteromalus puparum peropuvirus,2013.0,10
Rhinovirus B,2013.0,51
Yersinia phage fHe-Yen9-03,2013.0,538
Mycobacterium phage Roscoe,2013.0,100
Ryukyu mammarenavirus,2013.0,8
Mycobacterium phage Sulley,2013.0,94
Wuhan aphid virus 1,2013.0,12
Pigeon pea latent virus,2013.0,1
Mycobacterium phage TarsusIV,2013.0,92
Mycobacterium phage Teardrop,2013.0,233
Mycobacterium phage TeardropMSU,2013.0,143
Mycobacterium phage Thanksgivukkah,2013.0,88
Pteropus betaherpesvirus 1,2013.0,1
Sacbrood virus,2013.0,42
Apis mellifera filamentous virus,2013.0,2
Coronavirus PREDICT CoV-2,2013.0,1
Pteropus gammaherpesvirus 2,2013.0,1
Pigeon-dominant Coronavirus,2013.0,101
Pteropus gammaherpesvirus 3,2013.0,1
Mycobacterium phage Tiffany,2013.0,178
Pteropus gammaherpesvirus 1,2013.0,1
Mycobacterium phage Stinson,2013.0,96
Wuhan aphid virus 2,2013.0,12
Wuhan arthropod virus 2,2013.0,8
Mycobacterium phage SuperAwesome,2013.0,99
Mycobacterium phage SuperGrey,2013.0,206
Mycobacterium phage SweetiePie,2013.0,190
S5-like reptarenavirus,2013.0,2
Mycobacterium phage Swirley,2013.0,174
SARS-like coronavirus WIV16,2013.0,13
Wuhan arthropod virus 1,2013.0,16
Wuhan centipede virus,2013.0,2
Mycobacterium phage SwissCheese,2013.0,95
Pigeon circovirus,2013.0,38
SFTS phlebovirus,2013.0,44
Wuhan arthropod virus 4,2013.0,6
Wuhan arthropod virus 3,2013.0,6
Propionibacterium phage Cota,2013.0,45
SEN virus,2013.0,3
Apodemus agrarius picornavirus,2013.0,2
Coronavirus PREDICT CoV-30,2013.0,4
Wuhan coneheads virus 2,2013.0,9
Rotavirus sp.,2013.0,11
Coronavirus PREDICT CoV-35,2013.0,59
Peach chlorotic mottle virus,2013.0,10
Cowpea severe mosaic virus,2013.0,2
Carnivore amdoparvovirus 3,2013.0,11
Mycobacterium phage Phusco,2013.0,232
Cestrum yellow leaf curling virus,2013.0,6
Cowpea tombusvirid 1,2013.0,5
Cowpea tombusvirid 3,2013.0,1
Picornaviridae sp.,2013.0,3
Carnivore amdoparvovirus 1,2013.0,104
Mycobacterium phage Pipcraft,2013.0,85
Mycobacterium phage Piro94,2013.0,188
Mycobacterium phage Pocahontas,2013.0,86
Cowpea tombusvirid 2,2013.0,1
Cowpox virus,2013.0,294
Cowpea polerovirus 2,2013.0,19
Cowpea polerovirus 1,2013.0,44
Mycobacterium phage P28Green,2013.0,90
Mycobacterium phage Palestino,2013.0,88
Rotavirus G,2013.0,13
Mycobacterium phage Phacado,2013.0,88
Rotavirus H,2013.0,24
Cowpea mild mottle virus,2013.0,17
Cestrum leaf curl Islamabad virus,2013.0,6
Carnivore amdoparvovirus 4,2013.0,8
Mycobacterium phage Phatniss,2013.0,202
Alfalfa enamovirus 1,2013.0,1
Peach mosaic virus,2013.0,24
Chronic bee paralysis virus,2013.0,10
Peach leaf pitting-associated virus,2013.0,2
Cowpea mottle virus,2013.0,4
Cowpea mosaic virus,2013.0,3
Mycobacterium phage Power,2013.0,95
Mycobacterium phage Pumbaa,2013.0,89
Tula orthohantavirus,2013.0,47
Coronavirus PREDICT CoV-34,2013.0,1
Picornavirus PREDICT_PicornaV-3,2013.0,7
Picornavirus PREDICT_PicornaV-4,2013.0,15
Wuhan heteroptera virus 1,2013.0,24
Wuhan fly virus 6,2013.0,3
Wuhan fly virus 5,2013.0,4
Rousettus bat coronavirus HKU9,2013.0,6
Mycobacterium phage Rem711,2013.0,170
Wuhan flea virus,2013.0,12
Wuhan cricket virus 2,2013.0,18
Wuhan cricket virus,2013.0,12
Rhinovirus C,2013.0,127
Psittacine aviadenovirus C,2013.0,1
Coronavirus PREDICT CoV-32,2013.0,1
Wuhan fly virus 4,2013.0,2
Picornavirus PREDICT_PicornaV-2,2013.0,2
Mycobacterium phage QuinnKiro,2013.0,87
Picornavirus PREDICT_PicornaV-1,2013.0,5
Mycobacterium phage Purky,2013.0,168
CrAss-like virus sp.,2013.0,914
Rottboellia yellow mottle virus,2013.0,18
Roundleaf bat hepatitis B virus,2013.0,7
Rousettus Bat Alphacoronavirus strain ML_32I,2013.0,1
Rousettus Bat Betacoronavirus ML_56I,2013.0,1
Rousettus Bat Betacoronavirus strain ML_101I,2013.0,1
Rousettus Bat Betacoronavirus strain ML_3I,2013.0,2
Rousettus Bat Betacoronavirus strain ML_44I,2013.0,1
Rousettus Bat Betacoronavirus strain ML_70I,2013.0,1
Rousettus Bat Betacoronavirus strain ML_7I,2013.0,1
Rousettus Bat Betacoronavirus strain ML_83I,2013.0,1
Rousettus aegyptiacus adenovirus,2013.0,25
Psittaciform 1 orthobornavirus,2013.0,15
Wuhan heteroptera virus 2,2013.0,12
Wuhan heteroptera virus 3,2013.0,33
Zucchini tigre mosaic virus,2013.0,2
Equid gammaherpesvirus 2,2013.0,1
Dabie bandavirus,2013.0,575
Herpesvirales sp.,2013.0,1
Shuangao Insect Virus 6,2013.0,1
Herpesviridae sp.,2013.0,11
Tomato yellow leaf curl Axarquia virus,2013.0,12
Garlic common latent virus,2013.0,7
Joa yellow blotch virus,2013.0,7
Tomato yellow leaf curl China betasatellite,2013.0,1
Shuangao Mosquito Virus,2013.0,1
Shuangao alphatetra-like virus 1,2013.0,8
Wenzhou tombus-like virus 17,2013.0,4
Shuangao anphevirus,2013.0,2
Shuangao insect virus 10,2013.0,2
Barley yellow dwarf virus GAV,2013.0,30
Garlic mite-borne filamentous virus,2013.0,1
Shuangao insect virus 11,2013.0,2
Johnsongrass mosaic virus,2013.0,1
Shuangao insect virus 7,2013.0,12
Wenzhou tombus-like virus 18,2013.0,6
Human betaherpesvirus 5,2013.0,3771
Wenzhou tombus-like virus 2,2013.0,4
Wenzhou hepe-like virus 1,2013.0,15
Watermelon chlorotic stunt virus,2013.0,32
Tomato leaf curl Barka virus,2013.0,36
Betapapillomavirus 1,2013.0,7
Wenzhou tombus-like virus 3,2013.0,6
Wenzhou tombus-like virus 4,2013.0,4
Wenzhou tombus-like virus 5,2013.0,6
Gammarus chevreuxi flavivirus,2013.0,1
Shuangao insect virus 12,2013.0,2
Dolphin mastadenovirus B,2013.0,2
Garlic virus A,2013.0,1
Jingshan Fly Virus 1,2013.0,8
Capsicum India alphasatellite,2013.0,34
Hepevirus Mystacina/New Zealand/2013,2013.0,1
Hepevirus Mystacina/New Zealand/2013/3,2013.0,1
